Player,Salary,Season,PTS,AST,REB,TOV,IntegrationMethod,Source
david padgett,442114.0,2009,,,,,Unmatched,salary_only
c.j. giles,442114.0,2009,,,,,Unmatched,salary_only
dwayne mitchell,442114.0,2009,,,,,Unmatched,salary_only
dion dowell,442114.0,2009,,,,,Unmatched,salary_only
richard hendrix,442114.0,2009,,,,,Unmatched,salary_only
patrick ewing jr.,442114.0,2009,,,,,Unmatched,salary_only
jamaal tatum,442114.0,2009,,,,,Unmatched,salary_only
yao ming,16378325.0,2010,,,,,Unmatched,salary_only
nene hilario,10520000.0,2010,,,,,Unmatched,salary_only
cuttino mobley,9500000.0,2010,,,,,Unmatched,salary_only
mark blount,7967375.0,2010,,,,,Unmatched,salary_only
marko jaric,7100000.0,2010,,,,,Unmatched,salary_only
antonio daniels,6600000.0,2010,,,,,Unmatched,salary_only
jerome james,6600000.0,2010,,,,,Unmatched,salary_only
speedy claxton,5209454.0,2010,,,,,Unmatched,salary_only
blake griffin,4983480.0,2010,,,,,Unmatched,salary_only
bruce bowen,4100000.0,2010,,,,,Unmatched,salary_only
greg buckner,4080915.0,2010,,,,,Unmatched,salary_only
mark madsen,2840000.0,2010,,,,,Unmatched,salary_only
brandan wright,2671440.0,2010,,,,,Unmatched,salary_only
shawne williams,2416067.0,2010,,,,,Unmatched,salary_only
brent barry,2062800.0,2010,,,,,Unmatched,salary_only
ronald murray,1990000.0,2010,,,,,Unmatched,salary_only
javaris crittenton,1477920.0,2010,,,,,Unmatched,salary_only
roko-leni ukic,1350000.0,2010,,,,,Unmatched,salary_only
didier ilunga-mbenga,959111.0,2010,,,,,Unmatched,salary_only
salim stoudamire,884881.0,2010,,,,,Unmatched,salary_only
quincy douby,855189.0,2010,,,,,Unmatched,salary_only
mouhamed sene,855189.0,2010,,,,,Unmatched,salary_only
anthony roberson,855189.0,2010,,,,,Unmatched,salary_only
tarence kinsey,855189.0,2010,,,,,Unmatched,salary_only
linton johnson,825497.0,2010,,,,,Unmatched,salary_only
adonal foyle,825497.0,2010,,,,,Unmatched,salary_only
james white,825497.0,2010,,,,,Unmatched,salary_only
ike diogu,825497.0,2010,,,,,Unmatched,salary_only
jermareo davidson,825497.0,2010,,,,,Unmatched,salary_only
gabe pruitt,825497.0,2010,,,,,Unmatched,salary_only
dontell jefferson,736420.0,2010,,,,,Unmatched,salary_only
mike taylor,736420.0,2010,,,,,Unmatched,salary_only
joe crawford,736420.0,2010,,,,,Unmatched,salary_only
sun yue,736420.0,2010,,,,,Unmatched,salary_only
walter sharpe,736420.0,2010,,,,,Unmatched,salary_only
demarcus nelson,736420.0,2010,,,,,Unmatched,salary_only
derrick byars,457588.0,2010,,,,,Unmatched,salary_only
deron washington,457588.0,2010,,,,,Unmatched,salary_only
kenny hasbrouck,75476.0,2010,,,,,Unmatched,salary_only
curtis jerrells,59217.0,2010,,,,,Unmatched,salary_only
mustafa shakur,40375.0,2010,,,,,Unmatched,salary_only
alexander johnson,29135.0,2010,,,,,Unmatched,salary_only
rob kurz,25991.0,2010,,,,,Unmatched,salary_only
brian butch,10767.0,2010,,,,,Unmatched,salary_only
greg stiemsma,5383.0,2010,,,,,Unmatched,salary_only
tony gaffney,2692.0,2010,,,,,Unmatched,salary_only
eddy curry,11530592.0,2011,,,,,Unmatched,salary_only
nene hilario,11360000.0,2011,,,,,Unmatched,salary_only
cuttino mobley,9500000.0,2011,,,,,Unmatched,salary_only
mark blount,7967375.0,2011,,,,,Unmatched,salary_only
marko jaric,7100000.0,2011,,,,,Unmatched,salary_only
greg oden,6760524.0,2011,,,,,Unmatched,salary_only
jerome james,6600000.0,2011,,,,,Unmatched,salary_only
mike james,6466600.0,2011,,,,,Unmatched,salary_only
rasheed wallace,6322320.0,2011,,,,,Unmatched,salary_only
speedy claxton,5209454.0,2011,,,,,Unmatched,salary_only
bruce bowen,4100000.0,2011,,,,,Unmatched,salary_only
greg buckner,4080915.0,2011,,,,,Unmatched,salary_only
kelenna azubuike,3300000.0,2011,,,,,Unmatched,salary_only
mark madsen,2840000.0,2011,,,,,Unmatched,salary_only
ricky davis,2400000.0,2011,,,,,Unmatched,salary_only
anthony johnson,2062800.0,2011,,,,,Unmatched,salary_only
brent barry,2062800.0,2011,,,,,Unmatched,salary_only
rasho nesterovic,1990000.0,2011,,,,,Unmatched,salary_only
dikembe mutombo,1823280.0,2011,,,,,Unmatched,salary_only
sean williams,1629120.0,2011,,,,,Unmatched,salary_only
roko-leni ukic,1350000.0,2011,,,,,Unmatched,salary_only
elliot williams,1254720.0,2011,,,,,Unmatched,salary_only
alando tucker,1071720.0,2011,,,,,Unmatched,salary_only
james singleton,1030189.0,2011,,,,,Unmatched,salary_only
daniel orton,1028400.0,2011,,,,,Unmatched,salary_only
shavlik randolph,992680.0,2011,,,,,Unmatched,salary_only
alexander johnson,885120.0,2011,,,,,Unmatched,salary_only
salim stoudamire,884881.0,2011,,,,,Unmatched,salary_only
quincy douby,855189.0,2011,,,,,Unmatched,salary_only
marcus haislip,855189.0,2011,,,,,Unmatched,salary_only
mouhamed sene,855189.0,2011,,,,,Unmatched,salary_only
anthony roberson,855189.0,2011,,,,,Unmatched,salary_only
tarence kinsey,855189.0,2011,,,,,Unmatched,salary_only
javaris crittenton,854389.0,2011,,,,,Unmatched,salary_only
darius miles,854389.0,2011,,,,,Unmatched,salary_only
luke jackson,854389.0,2011,,,,,Unmatched,salary_only
kenny thomas,854389.0,2011,,,,,Unmatched,salary_only
dwayne jones ii,854389.0,2011,,,,,Unmatched,salary_only
malik hairston,854389.0,2011,,,,,Unmatched,salary_only
sean may,854389.0,2011,,,,,Unmatched,salary_only
coby karl,854389.0,2011,,,,,Unmatched,salary_only
didier ilunga-mbenga,854389.0,2011,,,,,Unmatched,salary_only
joe alexander,854389.0,2011,,,,,Unmatched,salary_only
tim thomas,854389.0,2011,,,,,Unmatched,salary_only
chris richard,854389.0,2011,,,,,Unmatched,salary_only
d.j. strawberry,854389.0,2011,,,,,Unmatched,salary_only
paul davis,825497.0,2011,,,,,Unmatched,salary_only
kevin ollie,825497.0,2011,,,,,Unmatched,salary_only
ryan bowen,825497.0,2011,,,,,Unmatched,salary_only
desmond mason,825497.0,2011,,,,,Unmatched,salary_only
mikki moore,825497.0,2011,,,,,Unmatched,salary_only
linton johnson,825497.0,2011,,,,,Unmatched,salary_only
james white,825497.0,2011,,,,,Unmatched,salary_only
jason hart,825497.0,2011,,,,,Unmatched,salary_only
kareem rush,825497.0,2011,,,,,Unmatched,salary_only
jermareo davidson,825497.0,2011,,,,,Unmatched,salary_only
marcus williams,825497.0,2011,,,,,Unmatched,salary_only
lindsey hunter,825497.0,2011,,,,,Unmatched,salary_only
gabe pruitt,825497.0,2011,,,,,Unmatched,salary_only
tony gaffney,762195.0,2011,,,,,Unmatched,salary_only
brian butch,762195.0,2011,,,,,Unmatched,salary_only
darryl watkins,762195.0,2011,,,,,Unmatched,salary_only
greg stiemsma,762195.0,2011,,,,,Unmatched,salary_only
taylor griffin,762195.0,2011,,,,,Unmatched,salary_only
kenny hasbrouck,762195.0,2011,,,,,Unmatched,salary_only
jeff ayres,762195.0,2011,,,,,Unmatched,salary_only
jonas jerebko,762195.0,2011,,,,,Unmatched,salary_only
curtis jerrells,762195.0,2011,,,,,Unmatched,salary_only
oliver lafayette,762195.0,2011,,,,,Unmatched,salary_only
dontell jefferson,736420.0,2011,,,,,Unmatched,salary_only
mike taylor,736420.0,2011,,,,,Unmatched,salary_only
joe crawford,736420.0,2011,,,,,Unmatched,salary_only
sun yue,736420.0,2011,,,,,Unmatched,salary_only
walter sharpe,736420.0,2011,,,,,Unmatched,salary_only
