Player,Salary,Season,PTS,AST,REB,TOV,GP,IntegrationMethod,Source
shelden williams,3395760.0,2009.0,112.0,8.0,78.0,26.0,30.0,Exact,both
shelden williams,3395760.0,2009.0,186.0,12.0,153.0,34.0,45.0,Exact,both
shelden williams,3395760.0,2009.0,74.0,4.0,75.0,8.0,15.0,Exact,both
derrick jones,3392921.0,2023.0,319.0,34.0,153.0,25.0,64.0,Fuzzy,both
adam keefe,3390000.0,2001.0,168.0,36.0,209.0,40.0,67.0,Exact,both
trey burke,3386598.0,2017.0,285.0,100.0,47.0,48.0,57.0,Exact,both
dalen terry,3383803.0,2023.0,85.0,22.0,37.0,8.0,38.0,Exact,both
denzel valentine,3377569.0,2020.0,246.0,43.0,74.0,26.0,36.0,Exact,both
antonio daniels,3375000.0,2003.0,251.0,85.0,72.0,32.0,67.0,Exact,both
aaron williams,3375000.0,2006.0,197.0,16.0,166.0,25.0,34.0,Exact,both
aaron williams,3375000.0,2006.0,222.0,17.0,181.0,30.0,48.0,Exact,both
aaron williams,3375000.0,2006.0,25.0,1.0,15.0,5.0,14.0,Exact,both
thomas robinson,3374640.0,2013.0,247.0,36.0,238.0,65.0,51.0,Exact,both
thomas robinson,3374640.0,2013.0,86.0,10.0,77.0,23.0,19.0,Exact,both
tim hardaway,3360000.0,2002.0,134.0,77.0,27.0,38.0,14.0,Exact,both
ekpe udoh,3360000.0,2019.0,119.0,28.0,90.0,13.0,51.0,Exact,both
timofey mozgov,3343896.0,2012.0,239.0,22.0,179.0,53.0,44.0,Exact,both
daequan cook,3341558.0,2012.0,311.0,15.0,122.0,16.0,57.0,Exact,both
jan vesely,3340920.0,2014.0,104.0,10.0,113.0,22.0,33.0,Exact,both
jan vesely,3340920.0,2013.0,126.0,28.0,122.0,27.0,51.0,Exact,both
jan vesely,3340920.0,2014.0,197.0,21.0,191.0,36.0,54.0,Exact,both
jan vesely,3340920.0,2014.0,93.0,11.0,78.0,14.0,21.0,Exact,both
mike scott,3333334.0,2017.0,45.0,17.0,37.0,8.0,18.0,Exact,both
kj mcdaniels,3333333.0,2017.0,126.0,9.0,52.0,19.0,20.0,Exact,both
kj mcdaniels,3333333.0,2017.0,80.0,4.0,30.0,10.0,29.0,Exact,both
kj mcdaniels,3333333.0,2017.0,206.0,13.0,82.0,29.0,49.0,Exact,both
elfrid payton,3332340.0,2018.0,224.0,118.0,100.0,54.0,19.0,Exact,both
tyler hansbrough,3326235.0,2015.0,270.0,21.0,265.0,20.0,74.0,Exact,both
andrei kirilenko,3326235.0,2015.0,3.0,1.0,8.0,1.0,7.0,Exact,both
vitaly potapenko,3325416.0,2006.0,10.0,2.0,2.0,2.0,9.0,Exact,both
vitaly potapenko,3325416.0,2006.0,74.0,7.0,62.0,14.0,24.0,Exact,both
vitaly potapenko,3325416.0,2006.0,84.0,9.0,64.0,16.0,33.0,Exact,both
juan hernangomez,3321030.0,2020.0,107.0,22.0,95.0,18.0,34.0,Fuzzy,both
juan hernangomez,3321030.0,2020.0,288.0,40.0,197.0,32.0,48.0,Fuzzy,both
juan hernangomez,3321030.0,2020.0,181.0,18.0,102.0,14.0,14.0,Fuzzy,both
robert horry,3315000.0,2007.0,268.0,77.0,229.0,44.0,68.0,Exact,both
rasual butler,3315000.0,2008.0,252.0,36.0,100.0,10.0,51.0,Exact,both
sterling brown,3310857.0,2023.0,0.0,2.0,8.0,0.0,4.0,Exact,both
ervin johnson,3310000.0,2001.0,266.0,40.0,613.0,47.0,82.0,Exact,both
danilo gallinari,3304560.0,2011.0,206.0,22.0,76.0,25.0,14.0,Exact,both
matisse thybulle,3304213.0,2021.0,255.0,63.0,124.0,32.0,65.0,Exact,both
melvin ely,3303813.0,2007.0,19.0,4.0,14.0,5.0,6.0,Exact,both
melvin ely,3303813.0,2007.0,89.0,18.0,53.0,28.0,30.0,Exact,both
melvin ely,3303813.0,2007.0,70.0,14.0,39.0,23.0,24.0,Exact,both
drew gooden,3300000.0,2016.0,82.0,13.0,85.0,13.0,30.0,Exact,both
lawrence funderburke,3300000.0,2003.0,74.0,8.0,55.0,6.0,27.0,Exact,both
laphonso ellis,3300000.0,2003.0,277.0,15.0,157.0,31.0,55.0,Exact,both
thabo sefolosha,3300000.0,2012.0,203.0,47.0,128.0,40.0,42.0,Exact,both
lindsey hunter,3300000.0,2004.0,117.0,85.0,67.0,34.0,33.0,Exact,both
joel anthony,3300000.0,2011.0,153.0,24.0,266.0,36.0,75.0,Exact,both
doug mcdermott,3294994.0,2018.0,235.0,29.0,66.0,22.0,26.0,Exact,both
ekpe udoh,3294960.0,2012.0,210.0,31.0,147.0,35.0,38.0,Exact,both
ekpe udoh,3294960.0,2012.0,130.0,26.0,107.0,18.0,23.0,Exact,both
patrick beverley,3291427.0,2024.0,157.0,68.0,94.0,16.0,26.0,Exact,both
markieff morris,3291427.0,2024.0,66.0,16.0,39.0,12.0,26.0,Exact,both
jae crowder,3291427.0,2024.0,312.0,66.0,161.0,23.0,50.0,Exact,both
deandre jordan,3291427.0,2024.0,142.0,26.0,157.0,23.0,36.0,Exact,both
derrick rose,3291427.0,2024.0,191.0,78.0,45.0,31.0,24.0,Exact,both
justin holiday,3291427.0,2024.0,234.0,67.0,71.0,14.0,58.0,Exact,both
tristan thompson,3291427.0,2024.0,161.0,51.0,174.0,29.0,49.0,Exact,both
cory joseph,3291427.0,2024.0,63.0,42.0,30.0,12.0,26.0,Exact,both
patrick beverley,3291427.0,2024.0,294.0,144.0,145.0,49.0,47.0,Exact,both
garrett temple,3291427.0,2024.0,88.0,28.0,45.0,14.0,27.0,Exact,both
robin lopez,3291427.0,2024.0,18.0,4.0,5.0,2.0,16.0,Exact,both
alex len,3291427.0,2024.0,120.0,50.0,128.0,27.0,48.0,Exact,both
cody zeller,3291427.0,2024.0,76.0,39.0,112.0,16.0,43.0,Exact,both
wesley matthews,3291427.0,2024.0,110.0,23.0,53.0,8.0,36.0,Exact,both
tarik black,3290000.0,2018.0,180.0,13.0,163.0,35.0,51.0,Exact,both
tre mann,3286229.0,2024.0,49.0,20.0,24.0,9.0,13.0,Exact,both
sekou doumbouya,3285120.0,2020.0,243.0,19.0,118.0,35.0,38.0,Exact,both
alexey shved,3282056.0,2015.0,236.0,57.0,73.0,25.0,16.0,Exact,both
alexey shved,3282056.0,2015.0,169.0,46.0,22.0,18.0,17.0,Exact,both
alexey shved,3282056.0,2015.0,29.0,3.0,4.0,5.0,9.0,Exact,both
nick collison,3272997.0,2012.0,284.0,82.0,274.0,61.0,63.0,Exact,both
shane battier,3270000.0,2014.0,298.0,63.0,138.0,21.0,73.0,Exact,both
cameron payne,3263294.0,2018.0,221.0,113.0,69.0,36.0,25.0,Exact,both
cameron payne,3263294.0,2019.0,176.0,83.0,53.0,34.0,31.0,Exact,both
cameron payne,3263294.0,2019.0,250.0,106.0,72.0,45.0,40.0,Exact,both
cameron payne,3263294.0,2019.0,74.0,23.0,19.0,11.0,9.0,Exact,both
chris whitney,3259000.0,2004.0,47.0,14.0,15.0,6.0,16.0,Exact,both
jud buechler,3259000.0,2001.0,193.0,39.0,94.0,25.0,57.0,Exact,both
troy daniels,3258539.0,2019.0,318.0,26.0,73.0,27.0,51.0,Exact,both
usman garuba,3253679.0,2024.0,3.0,1.0,7.0,2.0,6.0,Exact,both
will bynum,3250000.0,2012.0,204.0,66.0,56.0,54.0,36.0,Exact,both
johan petro,3250000.0,2011.0,273.0,44.0,212.0,46.0,77.0,Exact,both
johan petro,3250000.0,2012.0,250.0,45.0,224.0,38.0,59.0,Exact,both
lorenzen wright,3250000.0,2007.0,173.0,40.0,216.0,39.0,67.0,Exact,both
lorenzen wright,3250000.0,2008.0,15.0,4.0,38.0,4.0,18.0,Exact,both
lorenzen wright,3250000.0,2008.0,2.0,1.0,1.0,2.0,5.0,Exact,both
alonzo gee,3250000.0,2014.0,258.0,47.0,149.0,44.0,65.0,Exact,both
eduardo najera,3250000.0,2009.0,79.0,19.0,67.0,18.0,27.0,Exact,both
lorenzen wright,3250000.0,2008.0,13.0,3.0,37.0,2.0,13.0,Exact,both
gary neal,3250000.0,2014.0,247.0,37.0,40.0,25.0,22.0,Exact,both
gary neal,3250000.0,2014.0,301.0,46.0,50.0,39.0,30.0,Exact,both
chris duhon,3250000.0,2012.0,237.0,151.0,102.0,81.0,63.0,Exact,both
gary neal,3250000.0,2015.0,130.0,20.0,35.0,10.0,11.0,Exact,both
marc jackson,3250000.0,2002.0,186.0,14.0,128.0,30.0,39.0,Exact,both
marc jackson,3250000.0,2002.0,84.0,7.0,43.0,12.0,17.0,Exact,both
anthony carter,3250000.0,2002.0,198.0,214.0,117.0,72.0,46.0,Exact,both
travis best,3250000.0,2002.0,279.0,149.0,81.0,40.0,30.0,Exact,both
travis best,3250000.0,2002.0,302.0,175.0,70.0,59.0,44.0,Exact,both
marc jackson,3250000.0,2002.0,102.0,7.0,85.0,18.0,22.0,Exact,both
greg buckner,3240741.0,2007.0,305.0,70.0,158.0,40.0,76.0,Exact,both
dean garrett,3240000.0,2002.0,8.0,1.0,10.0,3.0,5.0,Exact,both
chucky atkins,3240000.0,2009.0,27.0,28.0,6.0,10.0,14.0,Exact,both
dean garrett,3240000.0,2002.0,36.0,5.0,57.0,10.0,34.0,Exact,both
chucky atkins,3240000.0,2009.0,98.0,59.0,24.0,23.0,33.0,Exact,both
dean garrett,3240000.0,2002.0,28.0,4.0,47.0,7.0,29.0,Exact,both
chucky atkins,3240000.0,2009.0,71.0,31.0,18.0,13.0,19.0,Exact,both
jake laravia,3231376.0,2023.0,105.0,21.0,63.0,18.0,35.0,Exact,both
pat garrity,3231250.0,2006.0,282.0,38.0,108.0,38.0,57.0,Exact,both
josh okogie,3230799.0,2021.0,316.0,63.0,156.0,43.0,59.0,Exact,both
jonathan bender,3226000.0,2003.0,303.0,42.0,133.0,42.0,46.0,Exact,both
brian scalabrine,3206897.0,2009.0,136.0,18.0,50.0,12.0,39.0,Exact,both
marquese chriss,3206160.0,2019.0,29.0,6.0,28.0,12.0,16.0,Exact,both
marquese chriss,3206160.0,2019.0,153.0,16.0,114.0,24.0,27.0,Exact,both
marquese chriss,3206160.0,2019.0,182.0,22.0,142.0,36.0,43.0,Exact,both
kai jones,3203730.0,2022.0,22.0,4.0,11.0,6.0,21.0,Exact,both
ekpe udoh,3200000.0,2018.0,162.0,53.0,150.0,20.0,63.0,Exact,both
kris humphries,3200000.0,2009.0,114.0,10.0,70.0,8.0,29.0,Exact,both
tony battie,3200000.0,2001.0,260.0,16.0,233.0,37.0,40.0,Exact,both
travis knight,3200000.0,2001.0,29.0,5.0,53.0,10.0,45.0,Exact,both
ira newble,3196050.0,2007.0,46.0,2.0,30.0,3.0,15.0,Exact,both
kevin ollie,3196050.0,2007.0,199.0,130.0,74.0,47.0,53.0,Exact,both
vincent poirier,3192005.0,2021.0,8.0,2.0,14.0,4.0,10.0,Exact,both
jonny flynn,3192000.0,2011.0,279.0,182.0,77.0,113.0,53.0,Exact,both
kj mcdaniels,3189794.0,2016.0,89.0,10.0,42.0,17.0,37.0,Exact,both
michael carterwilliams,3183526.0,2017.0,297.0,113.0,153.0,66.0,45.0,Exact,both
andrei kirilenko,3183000.0,2014.0,226.0,72.0,146.0,54.0,45.0,Exact,both
tyler hansbrough,3183000.0,2014.0,312.0,17.0,287.0,47.0,64.0,Exact,both
noah clowney,3181260.0,2024.0,133.0,18.0,81.0,15.0,23.0,Exact,both
kevin knox,3180864.0,2023.0,237.0,15.0,108.0,32.0,42.0,Fuzzy,both
kevin knox,3180864.0,2023.0,178.0,18.0,69.0,18.0,21.0,Fuzzy,both
shelden williams,3174240.0,2008.0,255.0,19.0,205.0,35.0,64.0,Exact,both
shelden williams,3174240.0,2008.0,109.0,11.0,107.0,14.0,36.0,Exact,both
shelden williams,3174240.0,2008.0,146.0,8.0,98.0,21.0,28.0,Exact,both
vladimir radmanovic,3166154.0,2006.0,320.0,64.0,171.0,40.0,30.0,Exact,both
channing frye,3163769.0,2009.0,263.0,24.0,140.0,29.0,63.0,Exact,both
bobby jackson,3150000.0,2005.0,301.0,59.0,85.0,28.0,25.0,Exact,both
dorell wright,3150000.0,2015.0,219.0,41.0,111.0,18.0,48.0,Exact,both
aaron williams,3150000.0,2005.0,73.0,8.0,60.0,17.0,42.0,Exact,both
aaron williams,3150000.0,2005.0,36.0,2.0,29.0,6.0,23.0,Exact,both
yogi ferrell,3150000.0,2020.0,218.0,69.0,49.0,28.0,50.0,Exact,both
alexey shved,3150000.0,2014.0,250.0,68.0,81.0,48.0,63.0,Exact,both
aaron williams,3150000.0,2005.0,37.0,6.0,31.0,11.0,19.0,Exact,both
precious achiuwa,3146856.0,2021.0,304.0,29.0,208.0,43.0,61.0,Exact,both
quincy pondexter,3146068.0,2015.0,134.0,28.0,57.0,10.0,30.0,Exact,both
timofey mozgov,3140429.0,2013.0,108.0,9.0,107.0,25.0,41.0,Exact,both
saddiq bey,3137477.0,2023.0,291.0,34.0,120.0,17.0,25.0,Exact,both
simone fontecchio,3135347.0,2024.0,247.0,28.0,70.0,17.0,16.0,Exact,both
randy foye,3135000.0,2016.0,323.0,112.0,105.0,58.0,54.0,Exact,both
chris copeland,3135000.0,2015.0,309.0,51.0,111.0,59.0,50.0,Exact,both
shawne williams,3135000.0,2012.0,113.0,16.0,68.0,13.0,25.0,Exact,both
randy foye,3135000.0,2016.0,151.0,49.0,51.0,28.0,27.0,Exact,both
shane battier,3135000.0,2012.0,311.0,82.0,156.0,37.0,65.0,Exact,both
jerryd bayless,3135000.0,2014.0,250.0,66.0,59.0,22.0,31.0,Exact,both
udonis haslem,3125642.0,2021.0,4.0,0.0,1.0,0.0,1.0,Exact,both
marc gasol,3125642.0,2021.0,262.0,109.0,215.0,53.0,52.0,Exact,both
jared dudley,3125642.0,2021.0,6.0,5.0,21.0,2.0,12.0,Exact,both
walter mccarty,3125000.0,2002.0,212.0,41.0,128.0,22.0,56.0,Exact,both
michael doleac,3120000.0,2008.0,57.0,7.0,49.0,12.0,24.0,Exact,both
patrick patterson,3105302.0,2014.0,118.0,15.0,99.0,16.0,17.0,Exact,both
evan eschmeyer,3104000.0,2003.0,17.0,6.0,29.0,6.0,17.0,Exact,both
trevor ariza,3100000.0,2008.0,156.0,36.0,84.0,18.0,24.0,Exact,both
trevor ariza,3100000.0,2008.0,192.0,44.0,108.0,23.0,35.0,Exact,both
trevor ariza,3100000.0,2008.0,36.0,8.0,24.0,5.0,11.0,Exact,both
fred jones,3100000.0,2007.0,297.0,55.0,82.0,50.0,39.0,Exact,both
kelenna azubuike,3100000.0,2010.0,125.0,10.0,41.0,7.0,9.0,Exact,both
damien wilkins,3100000.0,2009.0,218.0,37.0,70.0,37.0,41.0,Exact,both
fred jones,3100000.0,2007.0,115.0,53.0,33.0,17.0,24.0,Exact,both
mirza teletovic,3090000.0,2013.0,188.0,23.0,95.0,20.0,53.0,Exact,both
jordan nwora,3089141.0,2024.0,270.0,44.0,116.0,41.0,34.0,Exact,both
jordan nwora,3089141.0,2024.0,94.0,18.0,33.0,12.0,18.0,Exact,both
dermarr johnson,3087000.0,2004.0,113.0,11.0,39.0,16.0,21.0,Exact,both
joe wieskamp,3084654.0,2023.0,9.0,3.0,4.0,1.0,9.0,Exact,both
kai jones,3084420.0,2023.0,157.0,15.0,123.0,31.0,46.0,Exact,both
bismack biyombo,3081038.0,2023.0,263.0,56.0,260.0,51.0,61.0,Exact,both
taj gibson,3081038.0,2023.0,168.0,34.0,93.0,26.0,49.0,Exact,both
austin rivers,3081038.0,2023.0,255.0,75.0,83.0,23.0,52.0,Exact,both
markieff morris,3081038.0,2023.0,132.0,31.0,71.0,18.0,35.0,Exact,both
andre iguodala,3081038.0,2023.0,17.0,19.0,17.0,9.0,8.0,Exact,both
robin lopez,3081038.0,2023.0,112.0,19.0,51.0,25.0,37.0,Exact,both
markieff morris,3081038.0,2023.0,36.0,6.0,12.0,4.0,8.0,Exact,both
markieff morris,3081038.0,2023.0,96.0,25.0,59.0,14.0,27.0,Exact,both
wesley matthews,3081038.0,2023.0,179.0,34.0,113.0,18.0,52.0,Exact,both
udonis haslem,3081038.0,2023.0,27.0,0.0,11.0,1.0,7.0,Exact,both
blake griffin,3081038.0,2023.0,170.0,61.0,155.0,22.0,41.0,Exact,both
serge ibaka,3081038.0,2023.0,66.0,4.0,44.0,11.0,16.0,Exact,both
brook lopez,3076983.0,2012.0,96.0,6.0,18.0,6.0,5.0,Exact,both
jalen johnson,3075514.0,2022.0,52.0,3.0,26.0,9.0,22.0,Exact,both
rj hampton,3072971.0,2023.0,302.0,54.0,87.0,42.0,47.0,Exact,both
rj hampton,3072971.0,2023.0,153.0,20.0,48.0,21.0,21.0,Exact,both
rj hampton,3072971.0,2023.0,149.0,34.0,39.0,21.0,26.0,Exact,both
ekpe udoh,3065040.0,2011.0,236.0,40.0,181.0,48.0,58.0,Exact,both
jan vesely,3065040.0,2012.0,267.0,47.0,249.0,60.0,57.0,Exact,both
lavoy allen,3060000.0,2014.0,263.0,65.0,277.0,40.0,51.0,Exact,both
lavoy allen,3060000.0,2014.0,40.0,6.0,34.0,4.0,14.0,Exact,both
tracy murray,3060000.0,2001.0,207.0,14.0,59.0,20.0,38.0,Exact,both
tracy murray,3060000.0,2001.0,257.0,23.0,81.0,26.0,51.0,Exact,both
lavoy allen,3060000.0,2014.0,303.0,71.0,311.0,44.0,65.0,Exact,both
tracy murray,3060000.0,2001.0,50.0,9.0,22.0,6.0,13.0,Exact,both
zhaire smith,3058800.0,2020.0,8.0,2.0,2.0,2.0,7.0,Exact,both
zach collins,3057240.0,2018.0,292.0,52.0,221.0,58.0,66.0,Exact,both
paul millsap,3054712.0,2022.0,33.0,5.0,25.0,8.0,9.0,Exact,both
ed davis,3054712.0,2022.0,28.0,7.0,64.0,5.0,31.0,Exact,both
andre iguodala,3054712.0,2022.0,124.0,114.0,100.0,28.0,31.0,Exact,both
paul millsap,3054712.0,2022.0,82.0,24.0,89.0,11.0,24.0,Exact,both
markieff morris,3054712.0,2022.0,129.0,23.0,45.0,20.0,17.0,Exact,both
udonis haslem,3054712.0,2022.0,32.0,4.0,25.0,5.0,13.0,Exact,both
paul millsap,3054712.0,2022.0,115.0,29.0,114.0,19.0,33.0,Exact,both
trevor ariza,3054712.0,2022.0,96.0,27.0,82.0,11.0,24.0,Exact,both
wayne ellington,3054712.0,2022.0,287.0,30.0,77.0,19.0,43.0,Exact,both
dariq whitehead,3054172.0,2024.0,3.0,3.0,4.0,0.0,2.0,Exact,both
jerome moiso,3054000.0,2005.0,14.0,0.0,23.0,6.0,8.0,Exact,both
jerome moiso,3054000.0,2005.0,8.0,0.0,7.0,1.0,8.0,Exact,both
jerome moiso,3054000.0,2005.0,28.0,1.0,37.0,7.0,20.0,Exact,both
jerome moiso,3054000.0,2005.0,6.0,1.0,7.0,0.0,4.0,Exact,both
larry sanders,3053368.0,2014.0,178.0,19.0,165.0,26.0,23.0,Exact,both
bismack biyombo,3049920.0,2014.0,222.0,8.0,366.0,40.0,77.0,Exact,both
jerome robinson,3046200.0,2019.0,112.0,19.0,41.0,13.0,33.0,Exact,both
grant williams,3045217.0,2021.0,294.0,64.0,178.0,56.0,63.0,Exact,both
evan eschmeyer,3038000.0,2002.0,62.0,9.0,98.0,16.0,31.0,Exact,both
mindaugas kuzminskas,3025035.0,2018.0,0.0,0.0,0.0,0.0,1.0,Exact,both
jaren jackson,3020000.0,2002.0,39.0,8.0,17.0,8.0,9.0,Exact,both
joel freeland,3013512.0,2015.0,169.0,16.0,191.0,23.0,48.0,Exact,both
joel freeland,3013512.0,2013.0,134.0,13.0,119.0,19.0,51.0,Exact,both
brian scalabrine,3000000.0,2008.0,88.0,40.0,79.0,26.0,48.0,Exact,both
jake voskuhl,3000000.0,2008.0,98.0,13.0,97.0,29.0,44.0,Exact,both
ryan arcidiacono,3000000.0,2020.0,261.0,96.0,110.0,37.0,58.0,Exact,both
chris wilcox,3000000.0,2010.0,152.0,13.0,117.0,38.0,34.0,Exact,both
eduardo najera,3000000.0,2010.0,157.0,29.0,115.0,25.0,46.0,Exact,both
eduardo najera,3000000.0,2010.0,108.0,14.0,77.0,13.0,33.0,Exact,both
hakim warrick,3000000.0,2010.0,243.0,17.0,102.0,23.0,28.0,Exact,both
chris wilcox,3000000.0,2012.0,152.0,12.0,122.0,30.0,28.0,Exact,both
travis outlaw,3000000.0,2012.0,167.0,16.0,61.0,20.0,39.0,Exact,both
josh mcroberts,3000000.0,2012.0,138.0,51.0,171.0,31.0,50.0,Exact,both
jeff foster,3000000.0,2012.0,25.0,4.0,42.0,7.0,11.0,Exact,both
francisco elson,3000000.0,2008.0,210.0,24.0,200.0,47.0,63.0,Exact,both
francisco elson,3000000.0,2008.0,66.0,8.0,65.0,17.0,22.0,Exact,both
francisco elson,3000000.0,2008.0,144.0,16.0,135.0,30.0,41.0,Exact,both
chucky atkins,3000000.0,2008.0,113.0,47.0,31.0,10.0,24.0,Exact,both
slava medvedenko,3000000.0,2006.0,2.0,1.0,0.0,0.0,2.0,Exact,both
eric piatkowski,3000000.0,2006.0,59.0,13.0,23.0,11.0,29.0,Exact,both
eduardo najera,3000000.0,2011.0,69.0,20.0,44.0,13.0,31.0,Exact,both
josh howard,3000000.0,2011.0,152.0,24.0,74.0,20.0,18.0,Exact,both
carl landry,3000000.0,2011.0,272.0,13.0,94.0,27.0,23.0,Exact,both
robert horry,3000000.0,2006.0,321.0,79.0,242.0,41.0,63.0,Exact,both
jamario moon,3000000.0,2011.0,255.0,52.0,165.0,22.0,59.0,Exact,both
jamario moon,3000000.0,2011.0,66.0,7.0,47.0,5.0,19.0,Exact,both
jamario moon,3000000.0,2011.0,189.0,45.0,118.0,17.0,40.0,Exact,both
lawrence funderburke,3000000.0,2002.0,264.0,32.0,198.0,33.0,56.0,Exact,both
dj augustin,3000000.0,2016.0,142.0,66.0,43.0,30.0,34.0,Exact,both
travis outlaw,3000000.0,2013.0,200.0,21.0,61.0,19.0,38.0,Exact,both
zeljko rebraca,3000000.0,2006.0,135.0,9.0,64.0,24.0,29.0,Exact,both
anthony tolliver,3000000.0,2015.0,80.0,10.0,44.0,11.0,24.0,Exact,both
dj augustin,3000000.0,2015.0,203.0,88.0,61.0,35.0,28.0,Exact,both
lindsey hunter,3000000.0,2003.0,280.0,71.0,59.0,57.0,29.0,Exact,both
kevin willis,3000000.0,2002.0,315.0,14.0,299.0,41.0,52.0,Exact,both
cedric e henderson,3000000.0,2002.0,36.0,4.0,3.0,8.0,12.0,Fuzzy,both
chris copeland,3000000.0,2014.0,153.0,18.0,32.0,14.0,41.0,Exact,both
george lynch,3000000.0,2005.0,164.0,88.0,174.0,57.0,44.0,Exact,both
derek fisher,3000000.0,2001.0,229.0,87.0,59.0,29.0,20.0,Exact,both
eduardo najera,3000000.0,2010.0,49.0,15.0,38.0,12.0,13.0,Exact,both
khem birch,3000000.0,2020.0,212.0,50.0,220.0,31.0,48.0,Exact,both
quinn cook,3000000.0,2020.0,224.0,49.0,51.0,33.0,44.0,Exact,both
jamario moon,3000000.0,2010.0,296.0,49.0,191.0,23.0,61.0,Exact,both
julius randle,2997360.0,2015.0,2.0,0.0,0.0,1.0,1.0,Exact,both
tyrone nesby,2990000.0,2001.0,108.0,11.0,42.0,10.0,14.0,Exact,both
chandler hutchison,2977799.0,2021.0,13.0,4.0,20.0,5.0,7.0,Exact,both
chandler hutchison,2977799.0,2021.0,94.0,13.0,58.0,15.0,18.0,Exact,both
chandler hutchison,2977799.0,2021.0,107.0,17.0,78.0,20.0,25.0,Exact,both
boban marjanovic,2977383.0,2024.0,45.0,6.0,32.0,5.0,14.0,Fuzzy,both
mateen cleaves,2969000.0,2005.0,13.0,7.0,6.0,2.0,14.0,Exact,both
jordan nwora,2968806.0,2023.0,229.0,38.0,117.0,34.0,38.0,Exact,both
jordan nwora,2968806.0,2023.0,313.0,50.0,112.0,32.0,24.0,Exact,both
nickeil alexanderwalker,2964840.0,2020.0,267.0,89.0,84.0,54.0,47.0,Exact,both
mfiondu kabengele,2964287.0,2021.0,27.0,5.0,14.0,6.0,23.0,Exact,both
mfiondu kabengele,2964287.0,2021.0,68.0,12.0,46.0,9.0,16.0,Exact,both
mfiondu kabengele,2964287.0,2021.0,95.0,17.0,60.0,15.0,39.0,Exact,both
furkan aldemir,2963232.0,2015.0,93.0,28.0,176.0,17.0,41.0,Exact,both
chris whitney,2962000.0,2003.0,78.0,21.0,21.0,16.0,22.0,Exact,both
chris whitney,2962000.0,2003.0,277.0,124.0,46.0,55.0,29.0,Exact,both
dj wilson,2961120.0,2020.0,133.0,25.0,92.0,19.0,37.0,Exact,both
austin daye,2958077.0,2013.0,125.0,21.0,60.0,16.0,31.0,Exact,both
austin daye,2958077.0,2013.0,247.0,42.0,123.0,29.0,55.0,Exact,both
austin daye,2958077.0,2013.0,122.0,21.0,63.0,13.0,24.0,Exact,both
keon johnson,2952432.0,2022.0,214.0,63.0,60.0,39.0,22.0,Exact,both
keon johnson,2952432.0,2022.0,267.0,76.0,81.0,46.0,37.0,Exact,both
keon johnson,2952432.0,2022.0,53.0,13.0,21.0,7.0,15.0,Exact,both
ira newble,2950200.0,2006.0,48.0,9.0,56.0,12.0,36.0,Exact,both
kevin ollie,2950200.0,2006.0,192.0,101.0,98.0,29.0,70.0,Exact,both
tony delk,2925000.0,2006.0,182.0,33.0,53.0,19.0,24.0,Exact,both
othella harrington,2925000.0,2004.0,258.0,29.0,177.0,65.0,56.0,Exact,both
tony delk,2925000.0,2006.0,2.0,0.0,2.0,0.0,1.0,Exact,both
bimbo coles,2925000.0,2004.0,28.0,15.0,10.0,9.0,22.0,Exact,both
tony delk,2925000.0,2006.0,180.0,33.0,51.0,19.0,23.0,Exact,both
tony delk,2925000.0,2004.0,197.0,28.0,59.0,17.0,33.0,Exact,both
will bynum,2915908.0,2015.0,22.0,18.0,6.0,8.0,7.0,Exact,both
tyty washington,2914318.0,2024.0,14.0,5.0,5.0,2.0,11.0,Fuzzy,both
ike diogu,2912823.0,2009.0,119.0,3.0,56.0,12.0,29.0,Exact,both
ike diogu,2912823.0,2009.0,92.0,3.0,39.0,6.0,10.0,Exact,both
ike diogu,2912823.0,2009.0,27.0,0.0,17.0,6.0,19.0,Exact,both
anthony randolph,2911231.0,2012.0,252.0,19.0,123.0,40.0,34.0,Exact,both
moritz wagner,2905256.0,2021.0,178.0,32.0,73.0,21.0,25.0,Exact,both
moritz wagner,2905256.0,2021.0,310.0,50.0,146.0,43.0,45.0,Exact,both
moritz wagner,2905256.0,2021.0,11.0,6.0,19.0,9.0,9.0,Exact,both
moritz wagner,2905256.0,2021.0,121.0,12.0,54.0,13.0,11.0,Exact,both
horace grant,2903000.0,2004.0,223.0,71.0,233.0,29.0,55.0,Exact,both
zeke nnaji,2900290.0,2021.0,136.0,10.0,65.0,7.0,42.0,Exact,both
jake tsakalidis,2900000.0,2007.0,30.0,3.0,40.0,3.0,13.0,Exact,both
dahntay jones,2900000.0,2013.0,88.0,20.0,31.0,16.0,28.0,Exact,both
tibor pleiss,2900000.0,2016.0,24.0,2.0,15.0,8.0,12.0,Exact,both
kris humphries,2900000.0,2010.0,131.0,7.0,95.0,13.0,25.0,Exact,both
andrew declercq,2900000.0,2002.0,162.0,22.0,163.0,34.0,61.0,Exact,both
jake tsakalidis,2900000.0,2007.0,84.0,5.0,104.0,24.0,36.0,Exact,both
jake tsakalidis,2900000.0,2006.0,257.0,13.0,212.0,39.0,51.0,Exact,both
dahntay jones,2900000.0,2013.0,262.0,48.0,101.0,38.0,78.0,Exact,both
dahntay jones,2900000.0,2013.0,174.0,28.0,70.0,22.0,50.0,Exact,both
